"Date ","series ","OPEN ","HIGH ","LOW ","PREV. CLOSE ","ltp ","close ","vwap ","52W H ","52W L ","VOLUME ","VALUE ","No of trades "
"08-Nov-2017","EQ","83.45","84.55","83.00","83.05","83.20","83.30","83.69","91.15","67.00",5729398,"479,466,976.15",15450
"07-Nov-2017","EQ","86.00","86.40","82.45","85.45","83.10","83.05","84.05","91.15","67.00",8529822,"716,962,929.50",22603
"06-Nov-2017","EQ","84.45","86.45","83.75","84.50","85.25","85.45","85.46","91.15","67.00",9048909,"773,364,294.80",36533
"03-Nov-2017","EQ","85.95","88.50","83.70","84.80","84.25","84.50","86.31","91.15","67.00",23606567,"2,037,439,595.60",79846
"02-Nov-2017","EQ","85.20","85.70","84.05","85.20","84.80","84.80","84.91","91.15","67.00",3855149,"327,349,052.75",17900
"01-Nov-2017","EQ","85.70","86.20","84.40","84.90","85.05","85.20","85.21","91.15","67.00",3999344,"340,792,119.50",11380
"31-Oct-2017","EQ","86.35","86.35","84.60","85.95","85.15","84.90","85.23","91.15","67.00",3517881,"299,843,324.90",18834
"30-Oct-2017","EQ","86.00","87.45","85.35","85.10","86.00","85.95","86.39","91.15","67.00",5887950,"508,667,590.55",20566
"27-Oct-2017","EQ","82.50","85.70","82.35","82.15","85.35","85.10","84.65","91.15","67.00",7554777,"639,476,405.40",31799
"26-Oct-2017","EQ","82.70","83.30","82.00","82.25","82.15","82.15","82.47","91.15","67.00",7214920,"595,013,700.15",23141
"25-Oct-2017","EQ","82.50","83.80","81.85","82.15","82.30","82.25","82.56","91.15","67.00",6803458,"561,677,104.10",21906
"24-Oct-2017","EQ","82.00","82.50","81.55","81.75","82.05","82.15","82.08","91.15","67.00",1983329,"162,782,346.10",11451
"23-Oct-2017","EQ","82.00","82.05","81.20","81.50","81.70","81.75","81.63","91.15","67.00",1906801,"155,650,873.05",20520
"19-Oct-2017","EQ","82.55","82.55","81.05","81.90","81.40","81.50","81.82","91.15","67.00",536886,"43,927,603.70",3708
"18-Oct-2017","EQ","81.80","82.10","81.05","81.60","81.90","81.90","81.72","91.15","67.00",3092776,"252,727,313.15",36546
"17-Oct-2017","EQ","81.95","82.10","81.50","81.95","81.90","81.60","81.67","91.15","67.00",3977209,"324,815,180.95",24058
"16-Oct-2017","EQ","82.00","82.25","81.35","81.65","81.85","81.95","81.78","91.15","67.00",2578188,"210,846,406.35",16206
"13-Oct-2017","EQ","82.60","82.60","81.40","81.70","81.60","81.65","81.75","91.15","67.00",2469408,"201,873,523.80",17298
"12-Oct-2017","EQ","81.00","82.10","80.45","81.00","81.70","81.70","81.34","91.15","67.00",4280242,"348,142,916.05",24164
"11-Oct-2017","EQ","81.75","82.55","80.45","81.55","80.75","81.00","81.33","91.15","67.00",5318204,"432,511,918.00",18911
"10-Oct-2017","EQ","81.75","82.10","81.25","81.45","81.55","81.55","81.67","91.15","67.00",3898379,"318,375,934.75",22834
"09-Oct-2017","EQ","80.35","82.05","80.25","80.65","81.50","81.45","81.21","91.15","67.00",6239160,"506,686,657.30",23007
"06-Oct-2017","EQ","79.45","80.90","79.40","78.95","80.65","80.65","80.47","91.15","67.00",7199557,"579,356,297.20",25150
"05-Oct-2017","EQ","78.40","79.20","78.30","78.00","79.05","78.95","78.92","91.15","67.00",3315187,"261,639,098.85",21987
"04-Oct-2017","EQ","77.45","78.40","77.35","77.40","78.40","78.00","77.81","91.15","67.00",4682880,"364,396,929.95",36432
"03-Oct-2017","EQ","79.20","79.55","77.10","77.80","77.35","77.40","78.15","91.15","67.00",8461033,"661,268,199.75",53177
"29-Sep-2017","EQ","77.95","78.65","77.15","77.25","78.00","77.80","77.78","91.15","67.00",7966435,"619,596,227.60",31378
"28-Sep-2017","EQ","78.50","78.75","76.85","78.15","77.95","77.25","77.34","91.15","67.00",42574215,"3,292,629,764.35",57890
"27-Sep-2017","EQ","80.35","80.50","77.80","79.95","78.30","78.15","79.24","91.15","67.00",5905731,"467,949,317.45",24369
"26-Sep-2017","EQ","82.90","82.90","79.65","81.85","79.85","79.95","80.68","91.15","67.00",7178936,"579,196,245.25",33449
"25-Sep-2017","EQ","81.70","82.50","80.35","80.40","82.00","81.85","81.69","91.15","67.00",9668182,"789,811,489.80",42197
"22-Sep-2017","EQ","82.90","82.90","80.10","83.10","80.40","80.40","81.37","91.15","67.00",3947805,"321,224,967.15",18961
"21-Sep-2017","EQ","83.90","84.40","82.85","84.00","82.95","83.10","83.43","91.15","67.00",3563888,"297,344,188.45",12932
"20-Sep-2017","EQ","86.00","86.20","83.75","84.60","83.90","84.00","84.76","91.15","67.00",6704318,"568,279,112.90",32599
"19-Sep-2017","EQ","83.80","85.65","82.50","83.70","84.45","84.60","84.28","91.15","67.00",6973722,"587,723,844.30",23332
"18-Sep-2017","EQ","85.00","85.25","83.35","84.30","83.60","83.70","84.40","91.15","67.00",3959456,"334,187,446.75",19389
"15-Sep-2017","EQ","84.95","84.95","83.80","85.25","84.25","84.30","84.27","91.15","67.00",6486746,"546,621,833.00",29952
"14-Sep-2017","EQ","85.05","87.30","84.75","84.80","85.05","85.25","85.80","91.15","67.00",15122422,"1,297,525,314.80",67103
"13-Sep-2017","EQ","85.00","86.70","83.50","81.00","85.05","84.80","85.33","91.15","67.00",31484628,"2,686,671,501.40",93698
"12-Sep-2017","EQ","81.20","81.80","80.70","80.60","80.80","81.00","81.26","91.15","67.00",5963630,"484,632,706.00",18910
"11-Sep-2017","EQ","78.00","81.00","77.90","77.00","80.90","80.60","79.58","91.15","67.00",7804066,"621,019,567.75",32619
"08-Sep-2017","EQ","77.55","78.30","76.75","77.35","76.95","77.00","77.35","91.15","67.00",1894241,"146,528,161.75",11215
"07-Sep-2017","EQ","78.15","78.40","77.15","78.00","77.40","77.35","77.54","91.15","67.00",2557393,"198,292,903.75",16500
"06-Sep-2017","EQ","78.30","78.65","77.85","78.35","78.05","78.00","78.17","91.15","67.00",4084036,"319,247,292.60",11220
"05-Sep-2017","EQ","79.00","79.00","78.00","78.45","78.30","78.35","78.47","91.15","67.00",1500822,"117,769,142.20",6940
